_id,case_id,continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,case_status
69ca8ebf82d567a0f78ee61f,EZYV13090,Europe,Doctorate,Y,N,2688,2004,West,11831.65,Year,Y,Certified
69ca8ebf82d567a0f78ee620,EZYV13091,Asia,Master's,Y,N,529,2008,West,64245.75,Year,Y,Certified
69ca8ebf82d567a0f78ee621,EZYV13092,North America,High School,Y,N,2531,1993,West,74870.76,Year,Y,Denied
69ca8ebf82d567a0f78ee622,EZYV13093,Asia,Bachelor's,Y,N,721,1980,South,158421.51,Year,N,Certified
69ca8ebf82d567a0f78ee623,EZYV13094,North America,Bachelor's,N,N,3233,2009,West,59.0859,Hour,Y,Certified
69ca8ebf82d567a0f78ee624,EZYV13095,South America,Master's,Y,N,640,1920,West,60562.68,Year,Y,Denied
69ca8ebf82d567a0f78ee625,EZYV13096,Asia,Master's,Y,N,2420,1872,Northeast,86266.26,Year,Y,Certified
69ca8ebf82d567a0f78ee626,EZYV13097,Asia,Master's,Y,N,4629,1999,Northeast,45903.53,Week,Y,Certified
69ca8ebf82d567a0f78ee627,EZYV13098,Europe,Master's,Y,Y,3270,1996,West,76314.51,Year,Y,Certified
69ca8ebf82d567a0f78ee628,EZYV13099,Asia,Master's,N,N,260,1967,South,93418.08,Year,Y,Certified
69ca8ebf82d567a0f78ee629,EZYV13100,Europe,Doctorate,Y,N,6200,1999,West,30589.06,Year,Y,Certified
69ca8ebf82d567a0f78ee62a,EZYV13101,Asia,Bachelor's,Y,N,2976,2009,West,5350.58,Year,Y,Certified
69ca8ebf82d567a0f78ee62b,EZYV13102,North America,Master's,Y,N,4576,2013,West,48780.01,Year,Y,Certified
69ca8ebf82d567a0f78ee62c,EZYV13103,North America,High School,N,Y,1682,1994,West,124.49,Hour,Y,Denied
69ca8ebf82d567a0f78ee62d,EZYV13104,Asia,Master's,N,N,1823,2003,Northeast,608.569,Hour,Y,Certified
69ca8ebf82d567a0f78ee62e,EZYV13105,Europe,Bachelor's,N,N,383,1992,South,107350.73,Year,N,Denied
69ca8ebf82d567a0f78ee62f,EZYV13106,North America,High School,Y,N,22516,1946,West,18842.63,Year,Y,Denied
69ca8ebf82d567a0f78ee630,EZYV13107,North America,High School,N,N,896,2000,Midwest,138472.52,Year,N,Denied
69ca8ebf82d567a0f78ee631,EZYV13108,Africa,Doctorate,N,N,438,1973,West,6519.6,Year,Y,Denied
69ca8ebf82d567a0f78ee632,EZYV13109,Asia,Bachelor's,Y,N,10115,2012,South,44.5953,Hour,Y,Certified
69ca8ebf82d567a0f78ee633,EZYV13110,Europe,Master's,N,Y,261,2004,West,3373.94,Year,Y,Certified
69ca8ebf82d567a0f78ee634,EZYV13111,Asia,High School,Y,N,2372,1997,South,18482.0,Year,Y,Denied
69ca8ebf82d567a0f78ee635,EZYV13112,Asia,High School,Y,N,2274,1971,South,115240.75,Year,N,Denied
69ca8ebf82d567a0f78ee636,EZYV13113,Asia,Bachelor's,Y,N,4308,1947,Midwest,83353.73,Year,Y,Certified
69ca8ebf82d567a0f78ee637,EZYV13114,Europe,Master's,Y,Y,2366,1999,Northeast,82804.13,Year,Y,Denied
69ca8ebf82d567a0f78ee638,EZYV13115,Europe,Bachelor's,N,N,1797,2004,South,99883.44,Year,Y,Certified
69ca8ebf82d567a0f78ee639,EZYV13116,Asia,Bachelor's,Y,N,1007,1936,South,65823.36,Year,Y,Certified
69ca8ebf82d567a0f78ee63a,EZYV13117,Europe,High School,N,Y,1164,1985,West,46032.24,Year,Y,Denied
69ca8ebf82d567a0f78ee63b,EZYV13118,Asia,Master's,N,N,3497,1995,South,22848.67,Year,Y,Certified
69ca8ebf82d567a0f78ee63c,EZYV13119,Asia,Bachelor's,N,N,2000,2004,Midwest,69632.9,Year,Y,Certified
69ca8ebf82d567a0f78ee63d,EZYV13120,Asia,Bachelor's,Y,N,480,2010,Northeast,62183.19,Year,Y,Certified
69ca8ebf82d567a0f78ee63e,EZYV13121,Asia,Bachelor's,Y,N,7553,2006,South,123748.04,Year,Y,Certified
69ca8ebf82d567a0f78ee63f,EZYV13122,Asia,Bachelor's,Y,N,1964,2006,Midwest,36210.29,Year,Y,Certified
69ca8ebf82d567a0f78ee640,EZYV13123,Europe,Doctorate,Y,N,3024,1982,Northeast,30574.11,Year,Y,Certified
69ca8ebf82d567a0f78ee641,EZYV13124,North America,High School,Y,N,2096,1856,Midwest,42419.85,Year,Y,Denied
69ca8ebf82d567a0f78ee642,EZYV13125,Asia,High School,Y,N,1820,1993,South,112767.32,Year,Y,Denied
69ca8ebf82d567a0f78ee643,EZYV13126,Asia,Bachelor's,N,N,2065,1965,West,89707.68,Year,Y,Certified
69ca8ebf82d567a0f78ee644,EZYV13127,Asia,Master's,N,N,2125,2004,West,115782.91,Year,Y,Certified
69ca8ebf82d567a0f78ee645,EZYV13128,Asia,Bachelor's,N,N,4231,1894,South,955.657,Hour,Y,Denied
69ca8ebf82d567a0f78ee646,EZYV13129,Asia,Bachelor's,Y,N,833,1999,South,77936.78,Year,Y,Certified
69ca8ebf82d567a0f78ee647,EZYV13130,Asia,Master's,Y,N,653,1998,South,160556.98,Year,N,Certified
69ca8ebf82d567a0f78ee648,EZYV13131,Asia,Master's,N,N,2212,1968,Midwest,88.6958,Hour,Y,Certified
69ca8ebf82d567a0f78ee649,EZYV13132,Asia,Master's,N,N,1270,1999,Northeast,84216.35,Year,Y,Certified
69ca8ebf82d567a0f78ee64a,EZYV13133,Europe,Bachelor's,Y,N,722,1989,South,81815.94,Year,N,Certified
69ca8ebf82d567a0f78ee64b,EZYV13134,Asia,Bachelor's,Y,N,4540,2010,West,87767.77,Year,Y,Certified
69ca8ebf82d567a0f78ee64c,EZYV13135,Europe,Doctorate,Y,N,1147,2009,South,49087.04,Year,Y,Certified
69ca8ebf82d567a0f78ee64d,EZYV13136,Asia,Master's,Y,N,3032,1984,West,19399.04,Year,Y,Certified
69ca8ebf82d567a0f78ee64e,EZYV13137,North America,Bachelor's,Y,N,678,1937,Midwest,61727.55,Year,N,Certified
69ca8ebf82d567a0f78ee64f,EZYV13138,Asia,Master's,N,N,894,1902,South,739.4609,Hour,Y,Denied
69ca8ebf82d567a0f78ee650,EZYV13139,North America,Bachelor's,Y,N,955,1884,South,126123.79,Year,N,Certified
69ca8ebf82d567a0f78ee651,EZYV13140,Europe,Master's,Y,N,22125,2011,Northeast,86434.1,Year,Y,Certified
69ca8ebf82d567a0f78ee652,EZYV13141,Asia,Master's,Y,N,1082,1951,Midwest,66559.73,Year,Y,Certified
69ca8ebf82d567a0f78ee653,EZYV13142,Africa,Master's,N,N,1092,1930,West,306.9744,Hour,Y,Certified
69ca8ebf82d567a0f78ee654,EZYV13143,North America,Master's,Y,N,4417,1997,Northeast,24905.66,Year,Y,Certified
69ca8ebf82d567a0f78ee655,EZYV13144,Europe,Bachelor's,Y,N,2727,1990,West,101275.84,Year,Y,Certified
69ca8ebf82d567a0f78ee656,EZYV13145,Asia,Bachelor's,N,N,437064,1899,South,38970.85,Year,Y,Certified
69ca8ebf82d567a0f78ee657,EZYV13146,North America,Bachelor's,Y,N,2703,2007,West,84088.75,Year,Y,Certified
69ca8ebf82d567a0f78ee658,EZYV13147,North America,High School,Y,N,2751,2001,Northeast,72436.27,Year,Y,Denied
69ca8ebf82d567a0f78ee659,EZYV13148,Europe,Bachelor's,Y,N,5247,1871,West,24229.92,Year,Y,Certified
69ca8ebf82d567a0f78ee65a,EZYV13149,Europe,Doctorate,Y,N,1139,2012,South,26188.23,Year,Y,Certified
69ca8ebf82d567a0f78ee65b,EZYV13150,Oceania,Doctorate,N,N,4952,1990,Northeast,111219.31,Year,Y,Certified
69ca8ebf82d567a0f78ee65c,EZYV13151,Europe,Bachelor's,N,N,596,1855,Northeast,80866.96,Year,Y,Certified
69ca8ebf82d567a0f78ee65d,EZYV13152,Europe,High School,N,N,1940,1853,Northeast,381.6072,Hour,Y,Denied
69ca8ebf82d567a0f78ee65e,EZYV13153,Asia,Bachelor's,Y,Y,1295,2013,Northeast,147.0,Hour,Y,Denied
69ca8ebf82d567a0f78ee65f,EZYV13154,South America,Master's,N,Y,346,2012,South,33778.48,Year,Y,Denied
69ca8ebf82d567a0f78ee660,EZYV13155,Europe,Bachelor's,Y,N,4458,1977,West,29289.56,Year,Y,Certified
69ca8ebf82d567a0f78ee661,EZYV13156,Asia,Master's,Y,N,573,1800,Northeast,124457.5,Year,Y,Certified
69ca8ebf82d567a0f78ee662,EZYV13157,Asia,Master's,Y,N,5183,2002,West,18193.23,Year,Y,Certified
69ca8ebf82d567a0f78ee663,EZYV13158,Asia,Bachelor's,Y,N,833,2003,South,46143.35,Year,Y,Denied
69ca8ebf82d567a0f78ee664,EZYV13159,Asia,Master's,Y,N,456,1842,Midwest,45531.89,Year,Y,Certified
69ca8ebf82d567a0f78ee665,EZYV13160,Europe,Bachelor's,Y,N,3538,1860,West,68102.53,Year,Y,Certified
69ca8ebf82d567a0f78ee666,EZYV13161,Asia,Bachelor's,N,Y,87388,1997,West,102888.14,Year,Y,Denied
69ca8ebf82d567a0f78ee667,EZYV13162,Asia,High School,Y,N,3413,1998,South,4001.26,Year,Y,Denied
69ca8ebf82d567a0f78ee668,EZYV13163,Asia,Bachelor's,Y,N,2661,2008,Northeast,122814.02,Year,Y,Certified
69ca8ebf82d567a0f78ee669,EZYV13164,Europe,Master's,N,Y,3337,2006,South,64201.33,Year,Y,Certified
69ca8ebf82d567a0f78ee66a,EZYV13165,Asia,Master's,Y,N,2273,2004,South,98800.62,Year,Y,Certified
69ca8ebf82d567a0f78ee66b,EZYV13166,North America,Bachelor's,N,N,2401,2013,South,120852.02,Year,Y,Denied
69ca8ebf82d567a0f78ee66c,EZYV13167,Europe,Doctorate,Y,N,1450,1897,Northeast,17030.58,Year,Y,Certified
69ca8ebf82d567a0f78ee66d,EZYV13168,Asia,High School,Y,N,2696,2000,West,72900.32,Year,Y,Denied
69ca8ebf82d567a0f78ee66e,EZYV13169,Asia,High School,N,N,615,1985,Midwest,73292.59,Year,N,Denied
69ca8ebf82d567a0f78ee66f,EZYV13170,Asia,Bachelor's,N,N,901,1968,Northeast,86905.68,Year,Y,Certified
69ca8ebf82d567a0f78ee670,EZYV13171,Asia,Bachelor's,Y,N,2274,1875,South,57490.42,Year,Y,Certified
69ca8ebf82d567a0f78ee671,EZYV13172,North America,Master's,N,N,423,2007,Northeast,100320.38,Year,Y,Certified
69ca8ebf82d567a0f78ee672,EZYV13173,South America,Bachelor's,Y,N,440,1998,South,62078.16,Year,Y,Denied
69ca8ebf82d567a0f78ee673,EZYV13174,Asia,Master's,Y,N,6440,2004,West,189007.33,Year,N,Certified
69ca8ebf82d567a0f78ee674,EZYV13175,Asia,Master's,Y,N,3538,2011,Northeast,81213.69,Year,Y,Certified
69ca8ebf82d567a0f78ee675,EZYV13176,Asia,Master's,Y,N,135,1935,South,84161.73,Year,Y,Certified
69ca8ebf82d567a0f78ee676,EZYV13177,Asia,Bachelor's,Y,N,215,1977,Midwest,183995.66,Year,Y,Certified
69ca8ebf82d567a0f78ee677,EZYV13178,Asia,Bachelor's,Y,N,1382,2010,West,55386.31,Year,Y,Denied
69ca8ebf82d567a0f78ee678,EZYV13179,Europe,Bachelor's,Y,N,714,1991,West,62708.56,Year,Y,Denied
69ca8ebf82d567a0f78ee679,EZYV13180,Asia,Master's,N,N,1732,1991,South,31005.69,Year,Y,Certified
69ca8ebf82d567a0f78ee67a,EZYV13181,Asia,Master's,N,N,1184,1977,Midwest,191601.56,Year,N,Certified
69ca8ebf82d567a0f78ee67b,EZYV13182,Europe,High School,N,N,2991,2007,Northeast,1114.02,Year,Y,Denied
69ca8ebf82d567a0f78ee67c,EZYV13183,Asia,Bachelor's,Y,N,9349,2004,South,341.7415,Hour,Y,Denied
69ca8ebf82d567a0f78ee67d,EZYV13184,Asia,Bachelor's,Y,N,639,1996,Northeast,31345.01,Year,Y,Certified
69ca8ebf82d567a0f78ee67e,EZYV13185,Asia,Master's,N,N,112,1995,Midwest,50563.16,Year,Y,Certified
69ca8ebf82d567a0f78ee67f,EZYV13186,Europe,High School,N,N,2411,1859,West,50316.07,Year,Y,Denied
69ca8ebf82d567a0f78ee680,EZYV13187,South America,Bachelor's,Y,N,45807,2007,West,42983.15,Year,Y,Denied
69ca8ebf82d567a0f78ee681,EZYV13188,Asia,High School,N,Y,2609,1968,South,42352.73,Year,Y,Denied
69ca8ebf82d567a0f78ee682,EZYV13189,Asia,High School,Y,N,4013,1982,Northeast,173.24,Hour,Y,Denied
69ca8ebf82d567a0f78ee683,EZYV13190,Asia,Master's,Y,N,1087,2013,Midwest,70910.04,Year,N,Certified
69ca8ebf82d567a0f78ee684,EZYV13191,Asia,Doctorate,Y,N,845,2007,Midwest,158188.88,Year,Y,Certified
69ca8ebf82d567a0f78ee685,EZYV13192,Asia,Master's,Y,N,1239,1997,South,135769.05,Year,Y,Certified
69ca8ebf82d567a0f78ee686,EZYV13193,Europe,Master's,N,Y,2754,1986,South,54215.88,Year,Y,Certified
69ca8ebf82d567a0f78ee687,EZYV13194,Asia,Bachelor's,N,N,544,1830,West,36518.31,Year,Y,Denied
69ca8ebf82d567a0f78ee688,EZYV13195,Asia,High School,N,Y,1311,1999,Northeast,130008.73,Year,Y,Denied
69ca8ebf82d567a0f78ee689,EZYV13196,Africa,Master's,Y,N,1952,2003,Midwest,97198.93,Year,Y,Certified
69ca8ebf82d567a0f78ee68a,EZYV13197,Asia,Bachelor's,Y,N,124464,2006,Island,82766.78,Year,Y,Certified
69ca8ebf82d567a0f78ee68b,EZYV13198,Asia,Master's,N,N,83186,1987,Northeast,100802.96,Year,N,Certified
69ca8ebf82d567a0f78ee68c,EZYV13199,Asia,Master's,Y,N,1571,1997,Midwest,123961.78,Year,Y,Certified
69ca8ebf82d567a0f78ee68d,EZYV13200,Europe,High School,N,N,1483,1886,South,136237.62,Year,Y,Denied
69ca8ebf82d567a0f78ee68e,EZYV13201,Asia,Bachelor's,Y,N,19177,2008,Midwest,113314.44,Year,Y,Certified
69ca8ebf82d567a0f78ee68f,EZYV13202,Asia,Bachelor's,N,N,4961,1904,Northeast,145208.38,Year,Y,Certified
69ca8ebf82d567a0f78ee690,EZYV13203,Asia,Master's,Y,N,1271,1953,Northeast,105602.32,Year,N,Certified
69ca8ebf82d567a0f78ee691,EZYV13204,Asia,Master's,Y,N,1476,1928,West,135611.51,Year,Y,Certified
69ca8ebf82d567a0f78ee692,EZYV13205,Asia,Master's,Y,N,1258,2008,Northeast,22053.19,Year,Y,Certified
69ca8ebf82d567a0f78ee693,EZYV13206,Asia,Master's,N,N,358,2006,Midwest,41706.32,Year,Y,Certified
69ca8ebf82d567a0f78ee694,EZYV13207,Asia,Bachelor's,Y,N,3638,2005,Northeast,56467.56,Year,Y,Certified
69ca8ebf82d567a0f78ee695,EZYV13208,Africa,Master's,N,N,2942,2011,Northeast,18046.09,Year,Y,Certified
69ca8ebf82d567a0f78ee696,EZYV13209,North America,Bachelor's,N,Y,2772,2012,West,36727.92,Year,Y,Certified
69ca8ebf82d567a0f78ee697,EZYV13210,North America,Master's,Y,N,1882,2003,West,62148.05,Year,Y,Certified
69ca8ebf82d567a0f78ee698,EZYV13211,Asia,Master's,Y,N,1844,2007,Northeast,51811.23,Year,Y,Certified
69ca8ebf82d567a0f78ee699,EZYV13212,South America,Master's,N,N,567,2005,West,87458.58,Year,Y,Certified
69ca8ebf82d567a0f78ee69a,EZYV13213,Asia,Master's,Y,N,776,1978,Midwest,255674.94,Year,N,Certified
69ca8ebf82d567a0f78ee69b,EZYV13214,Asia,Bachelor's,Y,N,2227,1994,Northeast,43779.72,Year,Y,Certified
69ca8ebf82d567a0f78ee69c,EZYV13215,Asia,Bachelor's,Y,N,2161,1848,South,47932.09,Year,Y,Certified
69ca8ebf82d567a0f78ee69d,EZYV13216,Asia,Bachelor's,Y,N,2695,2011,West,70015.5,Year,Y,Certified
69ca8ebf82d567a0f78ee69e,EZYV13217,Europe,Doctorate,N,N,2498,2005,West,535.6644,Hour,Y,Denied
69ca8ebf82d567a0f78ee69f,EZYV13218,Asia,Master's,Y,N,2314,1999,West,37860.98,Year,Y,Certified
69ca8ebf82d567a0f78ee6a0,EZYV13219,Asia,Bachelor's,N,Y,231,1969,South,99685.31,Year,Y,Denied
69ca8ebf82d567a0f78ee6a1,EZYV13220,Asia,Bachelor's,N,Y,1894,1984,West,117528.36,Year,Y,Denied
69ca8ebf82d567a0f78ee6a2,EZYV13221,Asia,High School,N,Y,1902,2003,Northeast,603.9859,Hour,Y,Denied
69ca8ebf82d567a0f78ee6a3,EZYV13222,Europe,Master's,N,N,2960,1977,West,136961.84,Year,Y,Certified
69ca8ebf82d567a0f78ee6a4,EZYV13223,Asia,Master's,N,N,4656,1997,South,111600.89,Year,N,Certified
69ca8ebf82d567a0f78ee6a5,EZYV13224,Asia,Master's,Y,N,341,2007,South,100536.97,Year,Y,Certified
69ca8ebf82d567a0f78ee6a6,EZYV13225,Asia,Bachelor's,Y,N,59,1997,Northeast,35918.04,Year,Y,Certified
69ca8ebf82d567a0f78ee6a7,EZYV13226,North America,Master's,Y,N,490,1878,Midwest,157947.64,Year,N,Certified
69ca8ebf82d567a0f78ee6a8,EZYV13227,North America,Bachelor's,N,N,448,2006,Northeast,87359.42,Year,Y,Certified
69ca8ebf82d567a0f78ee6a9,EZYV13228,Asia,Master's,Y,N,10841,2009,West,116740.74,Year,N,Denied
69ca8ebf82d567a0f78ee6aa,EZYV13229,Europe,High School,Y,N,1808,1976,West,56320.11,Year,Y,Denied
69ca8ebf82d567a0f78ee6ab,EZYV13230,Africa,High School,Y,N,856,1988,Midwest,114049.59,Year,Y,Denied
69ca8ebf82d567a0f78ee6ac,EZYV13231,Europe,Master's,N,N,3709,1919,Northeast,535.9371,Hour,Y,Denied
69ca8ebf82d567a0f78ee6ad,EZYV13232,North America,Master's,N,N,2712,2011,South,99013.63,Week,Y,Denied
69ca8ebf82d567a0f78ee6ae,EZYV13233,Europe,Bachelor's,N,Y,131,1992,South,44177.75,Year,Y,Certified
69ca8ebf82d567a0f78ee6af,EZYV13234,Asia,Master's,Y,N,3832,2003,Midwest,99803.6,Year,Y,Certified
69ca8ebf82d567a0f78ee6b0,EZYV13235,Asia,Master's,Y,Y,10644,2000,South,91519.88,Year,Y,Denied
69ca8ebf82d567a0f78ee6b1,EZYV13236,Asia,Master's,N,N,403,2009,Northeast,42111.36,Year,Y,Denied
69ca8ebf82d567a0f78ee6b2,EZYV13237,Europe,Bachelor's,N,N,11811,2011,South,84555.48,Year,Y,Certified
69ca8ebf82d567a0f78ee6b3,EZYV13238,Asia,High School,Y,N,5870,2011,Northeast,140996.5,Year,Y,Denied
69ca8ebf82d567a0f78ee6b4,EZYV13239,Asia,Bachelor's,N,N,2009,1996,West,344.3705,Hour,Y,Denied
69ca8ebf82d567a0f78ee6b5,EZYV13240,Europe,High School,N,Y,1096,1859,South,114540.58,Year,Y,Denied
69ca8ebf82d567a0f78ee6b6,EZYV13241,Asia,Doctorate,N,N,1876,1996,Northeast,28759.98,Year,Y,Certified
69ca8ebf82d567a0f78ee6b7,EZYV13242,Europe,Bachelor's,Y,N,7118,2007,South,19181.32,Year,Y,Certified
69ca8ebf82d567a0f78ee6b8,EZYV13243,Europe,Bachelor's,Y,N,1764,2013,South,50177.59,Year,Y,Certified
69ca8ebf82d567a0f78ee6b9,EZYV13244,Europe,Master's,N,N,1863,1988,Midwest,22489.25,Year,Y,Denied
69ca8ebf82d567a0f78ee6ba,EZYV13245,Europe,Doctorate,N,Y,45045,2009,Northeast,49038.24,Year,Y,Denied
69ca8ebf82d567a0f78ee6bb,EZYV13246,Asia,Bachelor's,Y,N,541,2008,South,91292.18,Year,Y,Certified
69ca8ebf82d567a0f78ee6bc,EZYV13247,Europe,High School,Y,N,150,2001,Northeast,7855.31,Year,Y,Denied
69ca8ebf82d567a0f78ee6bd,EZYV13248,Asia,Bachelor's,Y,N,971,1978,Northeast,43756.51,Year,Y,Certified
69ca8ebf82d567a0f78ee6be,EZYV13249,North America,Bachelor's,Y,N,4982,1977,South,39100.95,Year,Y,Certified
69ca8ebf82d567a0f78ee6bf,EZYV13250,Asia,Bachelor's,N,N,2123,1904,West,118.76,Hour,Y,Certified
69ca8ebf82d567a0f78ee6c0,EZYV13251,Europe,Master's,Y,N,649,2010,West,32037.9,Year,Y,Certified
69ca8ebf82d567a0f78ee6c1,EZYV13252,Asia,Bachelor's,N,N,1623,1989,Northeast,100138.37,Year,Y,Certified
69ca8ebf82d567a0f78ee6c2,EZYV13253,North America,Bachelor's,Y,N,4949,1984,South,74782.43,Year,N,Certified
69ca8ebf82d567a0f78ee6c3,EZYV13254,Europe,Bachelor's,Y,N,2834,1986,West,8018.85,Year,Y,Certified
69ca8ebf82d567a0f78ee6c4,EZYV13255,Asia,Bachelor's,N,N,195,2006,South,65492.16,Year,N,Denied
69ca8ebf82d567a0f78ee6c5,EZYV13256,Asia,Bachelor's,Y,N,3722,2007,West,22396.69,Year,Y,Denied
69ca8ebf82d567a0f78ee6c6,EZYV13257,Asia,Master's,Y,N,1461,1989,Northeast,127535.86,Year,Y,Certified
69ca8ebf82d567a0f78ee6c7,EZYV13258,Asia,Bachelor's,Y,N,2944,1958,West,31681.96,Year,Y,Certified
69ca8ebf82d567a0f78ee6c8,EZYV13259,Asia,Master's,Y,N,2603,1983,Midwest,24022.13,Year,Y,Certified
69ca8ebf82d567a0f78ee6c9,EZYV13260,Europe,Master's,N,Y,1764,1962,South,100775.71,Year,Y,Certified
69ca8ebf82d567a0f78ee6ca,EZYV13261,Asia,Bachelor's,Y,N,2387,1999,Northeast,38528.63,Year,Y,Denied
69ca8ebf82d567a0f78ee6cb,EZYV13262,Asia,High School,N,N,2011,1993,South,132241.21,Year,N,Denied
69ca8ebf82d567a0f78ee6cc,EZYV13263,Asia,Bachelor's,Y,N,3506,2001,Midwest,88399.65,Year,Y,Certified
69ca8ebf82d567a0f78ee6cd,EZYV13264,Asia,Bachelor's,Y,N,1856,2004,South,64699.08,Year,Y,Denied
69ca8ebf82d567a0f78ee6ce,EZYV13265,South America,High School,Y,N,3164,1870,Northeast,83540.67,Year,Y,Denied
69ca8ebf82d567a0f78ee6cf,EZYV13266,Asia,Bachelor's,Y,Y,3953,2006,South,136714.22,Year,Y,Certified
69ca8ebf82d567a0f78ee6d0,EZYV13267,Asia,Doctorate,N,Y,3671,1999,South,120032.46,Year,Y,Denied
69ca8ebf82d567a0f78ee6d1,EZYV13268,Asia,Master's,Y,N,3679,2001,South,44725.29,Year,N,Certified
69ca8ebf82d567a0f78ee6d2,EZYV13269,South America,High School,Y,N,1476,1991,Northeast,13334.71,Year,Y,Denied
69ca8ebf82d567a0f78ee6d3,EZYV13270,Asia,Master's,N,N,2917,1994,South,78447.05,Year,Y,Certified
69ca8ebf82d567a0f78ee6d4,EZYV13271,Asia,Doctorate,Y,Y,2346,1999,South,84650.77,Year,Y,Certified
69ca8ebf82d567a0f78ee6d5,EZYV13272,Asia,Bachelor's,Y,N,653,2010,Northeast,105894.46,Year,N,Denied
69ca8ebf82d567a0f78ee6d6,EZYV13273,Asia,Master's,Y,N,360,1856,Midwest,152860.14,Year,Y,Certified
69ca8ebf82d567a0f78ee6d7,EZYV13274,North America,High School,N,N,4881,2011,West,52207.77,Year,Y,Denied
69ca8ebf82d567a0f78ee6d8,EZYV13275,Asia,Master's,N,N,13955,1998,Midwest,108362.46,Year,Y,Certified
69ca8ebf82d567a0f78ee6d9,EZYV13276,Asia,Master's,Y,N,2824,2002,Midwest,155760.44,Year,Y,Certified
69ca8ebf82d567a0f78ee6da,EZYV13277,Europe,Master's,Y,N,1440,2006,South,25210.07,Year,Y,Certified
69ca8ebf82d567a0f78ee6db,EZYV13278,Asia,Bachelor's,N,N,2317,2006,West,71491.69,Year,Y,Denied
69ca8ebf82d567a0f78ee6dc,EZYV13279,Asia,Master's,Y,N,4988,2004,Midwest,79609.23,Year,N,Denied
69ca8ebf82d567a0f78ee6dd,EZYV13280,Asia,Bachelor's,Y,N,4567,1919,West,34449.58,Year,Y,Denied
69ca8ebf82d567a0f78ee6de,EZYV13281,Asia,Master's,Y,N,736,2005,Midwest,22366.41,Year,N,Certified
69ca8ebf82d567a0f78ee6df,EZYV13282,Asia,Doctorate,N,N,1618,1977,West,852.0211,Hour,Y,Certified
69ca8ebf82d567a0f78ee6e0,EZYV13283,Asia,Master's,Y,N,4740,1994,South,43524.76,Year,Y,Certified
69ca8ebf82d567a0f78ee6e1,EZYV13284,Asia,Master's,Y,N,2686,2004,Midwest,138469.16,Year,Y,Certified
69ca8ebf82d567a0f78ee6e2,EZYV13285,Asia,Bachelor's,N,N,2075,2005,South,44816.71,Year,Y,Certified
69ca8ebf82d567a0f78ee6e3,EZYV13286,Asia,Bachelor's,N,N,3691,1967,South,259083.16,Year,Y,Certified
69ca8ebf82d567a0f78ee6e4,EZYV13287,Asia,Bachelor's,Y,N,3662,1998,South,89795.56,Year,Y,Certified
69ca8ebf82d567a0f78ee6e5,EZYV13288,Europe,Doctorate,Y,N,1721,1995,Northeast,100848.26,Year,Y,Certified
69ca8ebf82d567a0f78ee6e6,EZYV13289,North America,Master's,Y,N,3487,1910,Northeast,435.7708,Hour,Y,Certified
69ca8ebf82d567a0f78ee6e7,EZYV13290,North America,Bachelor's,Y,N,2419,1884,West,11764.68,Year,Y,Certified
69ca8ebf82d567a0f78ee6e8,EZYV13291,Asia,Doctorate,Y,N,1299,2007,South,73560.47,Year,Y,Certified
69ca8ebf82d567a0f78ee6e9,EZYV13292,Asia,Bachelor's,Y,N,3936,2005,Northeast,72002.31,Year,Y,Certified
69ca8ebf82d567a0f78ee6ea,EZYV13293,Europe,Master's,N,Y,1873,1979,South,64927.98,Year,Y,Certified
69ca8ebf82d567a0f78ee6eb,EZYV13294,Europe,Doctorate,N,N,3571,1993,Northeast,70330.13,Year,Y,Certified
69ca8ebf82d567a0f78ee6ec,EZYV13295,Europe,Doctorate,Y,N,708,1946,Midwest,64321.99,Year,Y,Certified
69ca8ebf82d567a0f78ee6ed,EZYV13296,Asia,Master's,N,N,838,1998,Midwest,80798.12,Year,Y,Denied
69ca8ebf82d567a0f78ee6ee,EZYV13297,Europe,Bachelor's,N,Y,3329,1998,West,36440.92,Year,Y,Certified
69ca8ebf82d567a0f78ee6ef,EZYV13298,Asia,Bachelor's,N,N,12,2008,West,148920.43,Year,Y,Certified
69ca8ebf82d567a0f78ee6f0,EZYV13299,Asia,Master's,N,N,880,1994,West,123045.14,Year,Y,Denied
69ca8ebf82d567a0f78ee6f1,EZYV13300,Asia,Master's,Y,N,235,1998,Midwest,105717.97,Year,Y,Certified
69ca8ebf82d567a0f78ee6f2,EZYV13301,Africa,Master's,Y,N,279,1989,Northeast,94027.93,Year,Y,Certified
69ca8ebf82d567a0f78ee6f3,EZYV13302,Europe,Bachelor's,N,N,2612,1969,South,84618.69,Year,Y,Certified
69ca8ebf82d567a0f78ee6f4,EZYV13303,Asia,Master's,Y,N,4024,1991,Northeast,57685.01,Year,Y,Certified
69ca8ebf82d567a0f78ee6f5,EZYV13304,Asia,Bachelor's,Y,N,2938,1872,South,111913.83,Year,Y,Certified
69ca8ebf82d567a0f78ee6f6,EZYV13305,Asia,Master's,N,N,2162,1940,Midwest,47925.02,Year,N,Certified
69ca8ebf82d567a0f78ee6f7,EZYV13306,North America,Doctorate,N,N,306,1980,Midwest,123939.49,Year,Y,Denied
69ca8ebf82d567a0f78ee6f8,EZYV13307,Asia,Bachelor's,N,N,2928,2002,West,10267.71,Year,Y,Certified
